player,isHome,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,x,y,distance,angle,dist_squared,dist_angle,dist_to_center,dist_to_goal_line,bodyPart_str,is_header,is_home,minute,is_goal,my_xG
"{'name': 'Nathan Mendes', 'firstName': 'Nathan', 'slug': 'nathan-mendes', 'shortName': 'N. Mendes', 'position': 'D', 'jerseyNumber': '45', 'userCount': 356, 'gender': 'M', 'id': 1116955, 'fieldTranslations': {'nameTranslation': {'ar': 'ناثان ميندس'}, 'shortNameTranslation': {'ar': 'ن. ميندس'}}}",True,right-foot,high-left,"{'x': 0, 'y': 52.8, 'z': 23.6}","{'x': 16, 'y': 65.9, 'z': 0}",0.038923665881157,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293584,73,,4350,"{'start': {'x': 68.5, 'y': 19.1}, 'block': {'x': 65.9, 'y': 16}, 'end': {'x': 47.2, 'y': 0}, 'goal': {'x': 47.2, 'y': 76.4}}",18,1050,1650,shot,,15121159,19.1,68.5,82.98831243012476,4.924054522540722,6887.06,408.63897513957824,18.5,80.9,,0,1,73,0,0.012121506
"{'name': 'Isidro Pitta', 'slug': 'isidro-pitta', 'shortName': 'I. Pitta', 'position': 'F', 'jerseyNumber': '9', 'userCount': 1807, 'gender': 'M', 'id': 979861, 'fieldTranslations': {'nameTranslation': {'ar': 'إيسيدرو بيتا', 'bn': 'ইসিদ্রো পিত্তা', 'hi': 'इसिड्रो पिट्टा'}, 'shortNameTranslation': {'ar': 'إ. بيتا', 'bn': 'আই. পিট্টা', 'hi': 'आई. पिट्टा'}}}",True,right-foot,high-right,"{'x': 0, 'y': 32.4, 'z': 59.7}",,0.025896934792399,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293576,69,,4107,"{'start': {'x': 31.3, 'y': 24.1}, 'end': {'x': 67.6, 'y': 0}, 'goal': {'x': 67.6, 'y': 40.3}}",22,1293,1407,shot,,15121159,24.1,31.3,78.16968721953543,5.206598800882458,6110.500000000001,406.99819974259,18.7,75.9,,0,1,69,0,0.025959425
"{'name': 'Zé Marcos', 'slug': 'ze-marcos', 'shortName': 'Z. Marcos', 'position': 'D', 'jerseyNumber': '3', 'userCount': 353, 'gender': 'M', 'id': 901700, 'fieldTranslations': {'nameTranslation': {'ar': 'زي ماركوس'}, 'shortNameTranslation': {'ar': 'ز. ماركوس'}}}",False,left-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 16.5}","{'x': 1.1, 'y': 49.8, 'z': 0}",0.016311068087816,0.16448800265789,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293574,69,,4080,"{'start': {'x': 42.3, 'y': 30.5}, 'block': {'x': 49.8, 'y': 1.1}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 83.5}}",22,1320,1380,shot,,15121159,30.5,42.3,69.92524579863841,5.9562585505675445,4889.539999999999,416.49284318867734,7.700000000000003,69.5,,0,0,69,0,0.028701521
"{'name': 'Jhon Jhon', 'firstName': 'Jhon Jhon', 'lastName': '', 'slug': 'jhon-jhon', 'shortName': 'Jhon Jhon', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2837, 'gender': 'M', 'id': 1167069, 'fieldTranslations': {'nameTranslation': {'ar': 'جون جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}, 'shortNameTranslation': {'ar': 'ج. جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}}}",True,left-foot,low-left,"{'x': 0, 'y': 52.4, 'z': 2.5}",,0.55100440979004,0.89466166496277,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293564,65,,3846,"{'start': {'x': 51.1, 'y': 7.9}, 'end': {'x': 47.6, 'y': 0}, 'goal': {'x': 47.6, 'y': 97.5}}",26,1554,1146,shot,regular,15121159,7.9,51.1,92.10656871255165,4.550759031849328,8483.619999999999,419.1547994612951,1.1000000000000014,92.1,,0,1,65,1,0.49414882
"{'name': 'Jhon Jhon', 'firstName': 'Jhon Jhon', 'lastName': '', 'slug': 'jhon-jhon', 'shortName': 'Jhon Jhon', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2837, 'gender': 'M', 'id': 1167069, 'fieldTranslations': {'nameTranslation': {'ar': 'جون جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}, 'shortNameTranslation': {'ar': 'ج. جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}}}",True,right-foot,low-centre,"{'x': 0, 'y': 51.8, 'z': 3.2}","{'x': 1.2, 'y': 48.9, 'z': 0}",0.14640980958939,0.14800788462162,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293563,65,,3844,"{'start': {'x': 52.3, 'y': 11.7}, 'block': {'x': 48.9, 'y': 1.2}, 'end': {'x': 48.2, 'y': 0}, 'goal': {'x': 48.2, 'y': 96.8}}",26,1556,1144,shot,,15121159,11.7,52.3,88.32994962072604,4.74384795768416,7802.18,419.02385111062597,2.299999999999997,88.3,,0,1,65,0,0.6574575
"{'name': 'Gustavo Neves', 'slug': 'gustavo-neves', 'shortName': 'G. Neves', 'position': 'M', 'jerseyNumber': '22', 'userCount': 309, 'gender': 'M', 'id': 1463904, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو نيفيس'}, 'shortNameTranslation': {'ar': 'غ. نيفيس'}}}",True,right-foot,low-centre,"{'x': 0, 'y': 48.6, 'z': 19}","{'x': 10.5, 'y': 65.9, 'z': 0}",0.042030457407236,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293562,63,,3762,"{'start': {'x': 72.6, 'y': 15.3}, 'block': {'x': 65.9, 'y': 10.5}, 'end': {'x': 51.4, 'y': 0}, 'goal': {'x': 51.4, 'y': 81}}",28,1638,1062,shot,,15121159,15.3,72.6,87.66327623355176,4.620580120236784,7684.85,405.055191439575,22.599999999999994,84.7,,0,1,63,0,0.01150503
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,left-foot,low-centre,"{'x': 0, 'y': 51.7, 'z': 19}","{'x': 7.7, 'y': 52, 'z': 0}",0.061505656689405,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293559,63,,3728,"{'start': {'x': 56.6, 'y': 18.7}, 'block': {'x': 52, 'y': 7.7}, 'end': {'x': 48.3, 'y': 0}, 'goal': {'x': 48.3, 'y': 81}}",28,1672,1028,shot,,15121159,18.7,56.6,81.56745674593515,5.121613634272055,6653.250000000001,417.7569985828776,6.600000000000001,81.3,,0,0,63,0,0.018732782
"{'name': 'Gabriel Baralhas', 'slug': 'gabriel-baralhas', 'shortName': 'G. Baralhas', 'position': 'M', 'jerseyNumber': '44', 'userCount': 850, 'gender': 'M', 'id': 922575, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل بارالهاس'}, 'shortNameTranslation': {'ar': 'غ. بارالهاس'}}}",False,right-foot,low-centre,"{'x': 0, 'y': 49.4, 'z': 19}","{'x': 23.3, 'y': 48.6, 'z': 0}",0.02199930883944,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293554,58,,3449,"{'start': {'x': 48.1, 'y': 28.5}, 'block': {'x': 48.6, 'y': 23.3}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 81}}",33,1951,749,shot,,15121159,28.5,48.1,71.52524030019053,5.85657272533491,5115.86,418.89277151512124,1.8999999999999986,71.5,,0,0,58,0,0.16584298
"{'name': 'Lucas Barbosa', 'firstName': 'Lucas Barbosa', 'slug': 'lucas-barbosa', 'shortName': 'L. Barbosa', 'position': 'M', 'jerseyNumber': '21', 'userCount': 762, 'gender': 'M', 'id': 1067641, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس باربوسا'}, 'shortNameTranslation': {'ar': 'ل. باربوسا'}}}",True,left-foot,low-centre,"{'x': 0, 'y': 50.9, 'z': 1.9}",,0.019288873299956,0.017801797017455,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293544,51,,3051,"{'start': {'x': 52.2, 'y': 27.8}, 'end': {'x': 49.1, 'y': 0}, 'goal': {'x': 49.1, 'y': 98.1}}",40,2349,351,shot,regular,15121159,27.8,52.2,72.2335102289789,5.798605935130841,5217.679999999999,418.8536611290914,2.200000000000003,72.2,,0,1,51,1,0.23829629
"{'name': 'Jhon Jhon', 'firstName': 'Jhon Jhon', 'lastName': '', 'slug': 'jhon-jhon', 'shortName': 'Jhon Jhon', 'position': 'M', 'jerseyNumber': '10', 'userCount': 2837, 'gender': 'M', 'id': 1167069, 'fieldTranslations': {'nameTranslation': {'ar': 'جون جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}, 'shortNameTranslation': {'ar': 'ج. جون', 'bn': 'ঝোঁ ঝোঁ', 'hi': 'झोन झोन'}}}",True,right-foot,low-right,"{'x': 0, 'y': 46.8, 'z': 4.4}","{'x': 1, 'y': 49.3, 'z': 0}",0.3530370593071,0.81391859054565,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293471,45,1.0,2717,"{'start': {'x': 43.8, 'y': 9.9}, 'block': {'x': 49.3, 'y': 1}, 'end': {'x': 53.2, 'y': 0}, 'goal': {'x': 53.2, 'y': 95.6}}",1,2683,17,shot,,15121159,9.9,43.8,90.31306660721913,4.630460827394394,8156.449999999999,418.1911171265889,6.200000000000003,90.1,,0,1,45,0,0.10994653
"{'name': 'Gustavo Marques', 'firstName': 'Gustavo Marques', 'lastName': '', 'slug': 'gustavo-marques', 'shortName': 'G. Marques', 'position': 'D', 'jerseyNumber': '16', 'userCount': 371, 'gender': 'M', 'id': 1174764, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو ماركيس'}, 'shortNameTranslation': {'ar': 'غ. ماركيس'}}}",True,right-foot,right,"{'x': 0, 'y': 40.7, 'z': 13.9}",,0.048395588994026,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293455,37,,2178,"{'start': {'x': 44.6, 'y': 18.2}, 'end': {'x': 59.3, 'y': 0}, 'goal': {'x': 59.3, 'y': 86.1}}",9,522,2178,shot,,15121159,18.2,44.6,81.97804584155443,5.101625568689135,6720.4,418.2212947364441,5.399999999999999,81.8,,0,1,37,0,0.021624738
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,left-foot,right,"{'x': 0, 'y': 37.1, 'z': 4.2}","{'x': 4.7, 'y': 54.2, 'z': 0}",0.034975919872522,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293450,33,,1932,"{'start': {'x': 37.3, 'y': 15}, 'block': {'x': 54.2, 'y': 4.7}, 'end': {'x': 62.9, 'y': 0}, 'goal': {'x': 62.9, 'y': 95.8}}",13,768,1932,shot,,15121159,15.0,37.3,85.94352797040624,4.823772540414699,7386.289999999999,414.5720302500082,12.700000000000003,85.0,,0,1,33,0,0.027836466
"{'name': 'Aitor Cantalapiedra', 'slug': 'aitor-cantalapiedra', 'shortName': 'A. Cantalapiedra', 'position': 'F', 'jerseyNumber': '17', 'userCount': 883, 'gender': 'M', 'id': 823831, 'fieldTranslations': {'nameTranslation': {'ar': 'أيتور كانتالابييدرا', 'bn': 'অ্যাটিটর ক্যান্টালাপিয়েড্রা', 'hi': 'एटोर कैंटालैपीड्रा'}, 'shortNameTranslation': {'ar': 'أ. كانتالابييدرا', 'bn': 'এ. ক্যান্টালাপিয়েড্রা', 'hi': 'ए. कैंटालैपीड्रा'}}}",False,left-foot,high-left,"{'x': 0, 'y': 57.8, 'z': 83.3}",,0.029651112854481,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293445,32,,1881,"{'start': {'x': 31.1, 'y': 18.4}, 'end': {'x': 42.2, 'y': 0}, 'goal': {'x': 42.2, 'y': 16.7}}",14,819,1881,shot,,15121159,18.4,31.1,83.76019340951882,4.875604798217507,7015.7699999999995,408.3816008870764,18.9,81.6,,0,0,32,0,0.015150538
"{'name': 'Gustavo Neves', 'slug': 'gustavo-neves', 'shortName': 'G. Neves', 'position': 'M', 'jerseyNumber': '22', 'userCount': 309, 'gender': 'M', 'id': 1463904, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو نيفيس'}, 'shortNameTranslation': {'ar': 'غ. نيفيس'}}}",True,right-foot,low-right,"{'x': 0, 'y': 47.1, 'z': 11.1}","{'x': 8.1, 'y': 54.5, 'z': 0}",0.13404084742069,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293440,29,,1691,"{'start': {'x': 54.9, 'y': 12.6}, 'block': {'x': 54.5, 'y': 8.1}, 'end': {'x': 52.9, 'y': 0}, 'goal': {'x': 52.9, 'y': 88.9}}",17,1009,1691,shot,,15121159,12.6,54.9,87.53724921426307,4.780899800750086,7662.77,418.5068173266809,4.899999999999999,87.4,,0,1,29,0,0.22405896
"{'name': 'Gabriel Girotto', 'slug': 'gabriel-girotto', 'shortName': 'Gabriel', 'position': 'M', 'jerseyNumber': '6', 'userCount': 539, 'gender': 'M', 'id': 242052, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل جيروتو'}, 'shortNameTranslation': {'ar': 'غ. جيروتو'}}}",True,right-foot,low-left,"{'x': 0, 'y': 53, 'z': 5.1}","{'x': 1.9, 'y': 52.5, 'z': 0}",0.085196137428284,0.25039774179459,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293432,29,,1684,"{'start': {'x': 64.2, 'y': 12.5}, 'block': {'x': 52.5, 'y': 1.9}, 'end': {'x': 47, 'y': 0}, 'goal': {'x': 47, 'y': 94.9}}",17,1016,1684,shot,,15121159,12.5,64.2,88.64474039670938,4.667824164178948,7857.89,413.7780612511298,14.200000000000003,87.5,,0,1,29,0,0.04959946
"{'name': 'Juninho Capixaba', 'slug': 'juninho-capixaba', 'shortName': 'J. Capixaba', 'position': 'D', 'jerseyNumber': '29', 'userCount': 916, 'gender': 'M', 'id': 870556, 'fieldTranslations': {'nameTranslation': {'ar': 'جونينيو كابيكابا'}, 'shortNameTranslation': {'ar': 'ج. كابيكابا'}}}",True,left-foot,left,"{'x': 0, 'y': 70.4, 'z': 27.8}",,0.049697887152433,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293389,23,,1363,"{'start': {'x': 67.7, 'y': 20.3}, 'end': {'x': 29.6, 'y': 0}, 'goal': {'x': 29.6, 'y': 72.2}}",23,1337,1363,shot,,15121159,20.3,67.7,81.64177852055894,5.012229905557028,6665.38,409.20736384360896,17.700000000000003,79.7,,0,1,23,0,0.033075377
"{'name': 'Gustavo Neves', 'slug': 'gustavo-neves', 'shortName': 'G. Neves', 'position': 'M', 'jerseyNumber': '22', 'userCount': 309, 'gender': 'M', 'id': 1463904, 'fieldTranslations': {'nameTranslation': {'ar': 'غوستافو نيفيس'}, 'shortNameTranslation': {'ar': 'غ. نيفيس'}}}",True,left-foot,high,"{'x': 0, 'y': 55.5, 'z': 77.8}",,0.014668837189674,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293386,22,,1289,"{'start': {'x': 45.2, 'y': 29.9}, 'end': {'x': 44.5, 'y': 0}, 'goal': {'x': 44.5, 'y': 22.2}}",24,1411,1289,shot,,15121159,29.9,45.2,70.26414448351306,5.949756369938899,4937.049999999999,418.054541219089,4.799999999999997,70.1,,0,1,22,0,0.039079517
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,right-foot,close-right,"{'x': 0, 'y': 43, 'z': 4.2}","{'x': 18.2, 'y': 62.8, 'z': 0}",0.03094144910574,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293539,21,,1221,"{'start': {'x': 68.1, 'y': 22.5}, 'block': {'x': 62.8, 'y': 18.2}, 'end': {'x': 57, 'y': 0}, 'goal': {'x': 57, 'y': 95.8}}",25,1479,1221,shot,,15121159,22.5,68.1,79.58555145250926,5.12889998827826,6333.86,408.1863339118936,18.099999999999994,77.5,,0,1,21,0,0.03159158
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,left-foot,close-right,"{'x': 0, 'y': 43.2, 'z': 8.3}",,0.13023257255554,0.0,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293378,17,,974,"{'start': {'x': 55.8, 'y': 14.8}, 'end': {'x': 56.8, 'y': 0}, 'goal': {'x': 56.8, 'y': 91.7}}",29,1726,974,shot,,15121159,14.8,55.8,85.39718964930873,4.896946322917927,7292.680000000002,418.1854538407072,5.799999999999997,85.2,,0,0,17,0,0.018114269
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,right-foot,high-centre,"{'x': 0, 'y': 50.8, 'z': 32.9}",,0.35795167088509,0.79115331172943,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293367,8,,475,"{'start': {'x': 49.2, 'y': 4.3}, 'end': {'x': 49.2, 'y': 0}, 'goal': {'x': 49.2, 'y': 67.1}}",38,2225,475,shot,regular,15121159,4.3,49.2,95.70334372423986,4.380058356022965,9159.130000000001,419.18623037869475,0.7999999999999972,95.7,,0,1,8,1,0.585087
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",False,left-foot,high-centre,"{'x': 0, 'y': 49.4, 'z': 20.3}","{'x': 9, 'y': 60.3, 'z': 0}",0.075750529766083,0.20212325453758,"{'name': 'Cleiton', 'slug': 'cleiton', 'shortName': 'Cleiton', 'position': 'G', 'jerseyNumber': '1', 'userCount': 552, 'gender': 'M', 'id': 844576, 'fieldTranslations': {'nameTranslation': {'ar': 'كليتون'}, 'shortNameTranslation': {'ar': 'كليتون'}}}",6293364,7,,388,"{'start': {'x': 61.5, 'y': 10.5}, 'block': {'x': 60.3, 'y': 9}, 'end': {'x': 50.6, 'y': 0}, 'goal': {'x': 50.6, 'y': 79.7}}",39,2312,388,shot,,15121159,10.5,61.5,90.23580220732788,4.607617594980627,8142.499999999999,415.7720699476756,11.5,89.5,,0,0,7,0,0.05110907
"{'name': 'Eduardo Sasha', 'firstName': '', 'lastName': '', 'slug': 'eduardo-sasha', 'shortName': 'E. Sasha', 'position': 'F', 'jerseyNumber': '8', 'userCount': 1441, 'gender': 'M', 'id': 143846, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو ساشا', 'bn': 'এডুয়ার্ডো সাশা', 'hi': 'एडुआर्डो साशा'}, 'shortNameTranslation': {'ar': 'إ. ساشا', 'bn': 'ই. সাশা', 'hi': 'ई. साशा'}}}",True,right-foot,low-right,"{'x': 0, 'y': 47.8, 'z': 1.3}",,0.40814808011055,0.44148230552673,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6293340,6,,311,"{'start': {'x': 38.6, 'y': 9.3}, 'end': {'x': 52.2, 'y': 0}, 'goal': {'x': 52.2, 'y': 98.7}}",40,2389,311,shot,regular,15121159,9.3,38.6,91.41362042934301,4.549898242198688,8356.449999999999,415.92267090448587,11.399999999999999,90.7,,0,1,6,1,0.43568122
