player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,goalkeeper,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id
"{'name': 'Lucas Halter', 'slug': 'lucas-halter', 'shortName': 'L. Halter', 'position': 'D', 'jerseyNumber': '5', 'userCount': 769, 'gender': 'M', 'id': 905450, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس هالتر'}, 'shortNameTranslation': {'ar': 'ل. هالتر'}}}",True,goal,corner,"{'x': 3.2, 'y': 50.8, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.3, 'z': 3.2}",,0.62290447950363,0.68553203344345,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267811,25,,1443,"{'start': {'x': 50.8, 'y': 3.2}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 96.8}}",21,1257,1443,shot,regular,13472617
"{'name': 'Lucas Halter', 'slug': 'lucas-halter', 'shortName': 'L. Halter', 'position': 'D', 'jerseyNumber': '5', 'userCount': 769, 'gender': 'M', 'id': 905450, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس هالتر'}, 'shortNameTranslation': {'ar': 'ل. هالتر'}}}",True,save,corner,"{'x': 5.5, 'y': 44.8, 'z': 0}",head,low-centre,"{'x': 0, 'y': 50.3, 'z': 16.5}","{'x': 2.2, 'y': 48.4, 'z': 0}",0.22326946258545,0.17423383891582,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267814,25,,1441,"{'start': {'x': 44.8, 'y': 5.5}, 'block': {'x': 48.4, 'y': 2.2}, 'end': {'x': 49.7, 'y': 0}, 'goal': {'x': 49.7, 'y': 83.5}}",21,1259,1441,shot,,13472617
"{'name': 'Renato Kayzer', 'slug': 'renato-kayzer', 'shortName': 'R. Kayzer', 'position': 'F', 'jerseyNumber': '79', 'userCount': 1334, 'gender': 'M', 'id': 814723, 'fieldTranslations': {'nameTranslation': {'ar': 'ريناتو كايزر'}, 'shortNameTranslation': {'ar': 'ر. كايزر'}}}",True,block,set-piece,"{'x': 26.3, 'y': 54.6, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.2, 'z': 19}","{'x': 20.2, 'y': 53.2, 'z': 0}",0.012040929868817,0.0,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267805,24,,1414,"{'start': {'x': 54.6, 'y': 26.3}, 'block': {'x': 53.2, 'y': 20.2}, 'end': {'x': 48.8, 'y': 0}, 'goal': {'x': 48.8, 'y': 81}}",22,1286,1414,shot,,13472617
"{'name': 'Renato Kayzer', 'slug': 'renato-kayzer', 'shortName': 'R. Kayzer', 'position': 'F', 'jerseyNumber': '79', 'userCount': 1334, 'gender': 'M', 'id': 814723, 'fieldTranslations': {'nameTranslation': {'ar': 'ريناتو كايزر'}, 'shortNameTranslation': {'ar': 'ر. كايزر'}}}",True,block,free-kick,"{'x': 27.1, 'y': 55.6, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 49.2, 'z': 19}","{'x': 18, 'y': 54, 'z': 0}",0.039314154535532,0.0,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267806,24,,1412,"{'start': {'x': 55.6, 'y': 27.1}, 'block': {'x': 54, 'y': 18}, 'end': {'x': 50.8, 'y': 0}, 'goal': {'x': 50.8, 'y': 81}}",22,1288,1412,shot,,13472617
"{'name': 'Alesson', 'firstName': '', 'lastName': '', 'slug': 'alesson', 'shortName': 'Alesson', 'position': 'F', 'jerseyNumber': '77', 'userCount': 441, 'gender': 'M', 'id': 871015, 'fieldTranslations': {'nameTranslation': {'ar': 'أليسون'}, 'shortNameTranslation': {'ar': 'أليسون'}}}",False,save,assisted,"{'x': 25.2, 'y': 34.8, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 54.2, 'z': 2.5}","{'x': 1.4, 'y': 50, 'z': 0}",0.018083795905113,0.22080314159393,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267771,19,,1122,"{'start': {'x': 34.8, 'y': 25.2}, 'block': {'x': 50, 'y': 1.4}, 'end': {'x': 45.8, 'y': 0}, 'goal': {'x': 45.8, 'y': 97.5}}",27,1578,1122,shot,,13472617
"{'name': 'Negueba', 'firstName': '', 'lastName': '', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'jerseyNumber': '11', 'userCount': 668, 'gender': 'M', 'id': 872007, 'fieldTranslations': {'nameTranslation': {'ar': 'نيغويبا'}, 'shortNameTranslation': {'ar': 'نيغويبا'}}}",False,block,assisted,"{'x': 13.1, 'y': 39.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50.7, 'z': 19}","{'x': 8.3, 'y': 43.1, 'z': 0}",0.053310867398977,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267758,15,,883,"{'start': {'x': 39.5, 'y': 13.1}, 'block': {'x': 43.1, 'y': 8.3}, 'end': {'x': 49.3, 'y': 0}, 'goal': {'x': 49.3, 'y': 81}}",31,1817,883,shot,,13472617
"{'name': 'Erick', 'firstName': '', 'lastName': '', 'slug': 'erick', 'shortName': 'Erick', 'position': 'F', 'jerseyNumber': '33', 'userCount': 1393, 'gender': 'M', 'id': 895650, 'fieldTranslations': {'nameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}, 'shortNameTranslation': {'ar': 'إريك', 'bn': 'এরিক', 'hi': 'एरिक'}}}",True,miss,assisted,"{'x': 23.3, 'y': 72.9, 'z': 0}",left-foot,close-high-left,"{'x': 0, 'y': 58.2, 'z': 44.4}",,0.016064209863544,0.0,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267734,13,,755,"{'start': {'x': 72.9, 'y': 23.3}, 'end': {'x': 41.8, 'y': 0}, 'goal': {'x': 41.8, 'y': 55.6}}",33,1945,755,shot,,13472617
"{'name': 'Negueba', 'firstName': '', 'lastName': '', 'slug': 'negueba', 'shortName': 'Negueba', 'position': 'M', 'jerseyNumber': '11', 'userCount': 668, 'gender': 'M', 'id': 872007, 'fieldTranslations': {'nameTranslation': {'ar': 'نيغويبا'}, 'shortNameTranslation': {'ar': 'نيغويبا'}}}",False,miss,assisted,"{'x': 31.3, 'y': 49.4, 'z': 0}",right-foot,left,"{'x': 0, 'y': 61, 'z': 2.8}","{'x': 18, 'y': 45.8, 'z': 0}",0.0097012268379331,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267773,12,,681,"{'start': {'x': 49.4, 'y': 31.3}, 'block': {'x': 45.8, 'y': 18}, 'end': {'x': 39, 'y': 0}, 'goal': {'x': 39, 'y': 97.2}}",34,2019,681,shot,,13472617
"{'name': 'Renato Kayzer', 'slug': 'renato-kayzer', 'shortName': 'R. Kayzer', 'position': 'F', 'jerseyNumber': '79', 'userCount': 1334, 'gender': 'M', 'id': 814723, 'fieldTranslations': {'nameTranslation': {'ar': 'ريناتو كايزر'}, 'shortNameTranslation': {'ar': 'ر. كايزر'}}}",True,miss,corner,"{'x': 9.6, 'y': 53.9, 'z': 0}",left-foot,close-high,"{'x': 0, 'y': 51.1, 'z': 56.9}",,0.12144330888987,0.0,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267722,11,,604,"{'start': {'x': 53.9, 'y': 9.6}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 43.1}}",35,2096,604,shot,,13472617
"{'name': 'Lucas Ramon', 'slug': 'lucas-ramon', 'shortName': 'L. Ramon', 'position': 'D', 'jerseyNumber': '19', 'userCount': 643, 'gender': 'M', 'id': 797225, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس رامون'}, 'shortNameTranslation': {'ar': 'ل. رامون'}}}",False,miss,set-piece,"{'x': 2.2, 'y': 44.3, 'z': 0}",left-foot,close-left,"{'x': 0, 'y': 56.5, 'z': 26.4}",,0.48150345683098,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267733,9,,483,"{'start': {'x': 44.3, 'y': 2.2}, 'end': {'x': 43.5, 'y': 0}, 'goal': {'x': 43.5, 'y': 73.6}}",37,2217,483,shot,,13472617
"{'name': 'Lucas Ramon', 'slug': 'lucas-ramon', 'shortName': 'L. Ramon', 'position': 'D', 'jerseyNumber': '19', 'userCount': 643, 'gender': 'M', 'id': 797225, 'fieldTranslations': {'nameTranslation': {'ar': 'لوكاس رامون'}, 'shortNameTranslation': {'ar': 'ل. رامون'}}}",False,save,set-piece,"{'x': 5.3, 'y': 44.5, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 51.6, 'z': 6.3}","{'x': 1, 'y': 49.6, 'z': 0}",0.29245564341545,0.4867342710495,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267720,9,,482,"{'start': {'x': 44.5, 'y': 5.3}, 'block': {'x': 49.6, 'y': 1}, 'end': {'x': 48.4, 'y': 0}, 'goal': {'x': 48.4, 'y': 93.7}}",37,2218,482,shot,,13472617
"{'name': 'Renato Kayzer', 'slug': 'renato-kayzer', 'shortName': 'R. Kayzer', 'position': 'F', 'jerseyNumber': '79', 'userCount': 1334, 'gender': 'M', 'id': 814723, 'fieldTranslations': {'nameTranslation': {'ar': 'ريناتو كايزر'}, 'shortNameTranslation': {'ar': 'ر. كايزر'}}}",True,miss,assisted,"{'x': 11.6, 'y': 49.2, 'z': 0}",head,high,"{'x': 0, 'y': 47.4, 'z': 69.4}",,0.039034444838762,0.0,"{'name': 'Walter', 'slug': 'walter', 'shortName': 'Walter', 'position': 'G', 'jerseyNumber': '22', 'userCount': 771, 'gender': 'M', 'id': 329055, 'fieldTranslations': {'nameTranslation': {'ar': 'والتر'}, 'shortNameTranslation': {'ar': 'والتر'}}}",6267693,5,,291,"{'start': {'x': 49.2, 'y': 11.6}, 'end': {'x': 52.6, 'y': 0}, 'goal': {'x': 52.6, 'y': 30.6}}",41,2409,291,shot,,13472617
"{'name': 'José Aldo', 'slug': 'jose-aldo', 'shortName': 'J. Aldo', 'position': 'M', 'jerseyNumber': '21', 'userCount': 318, 'gender': 'M', 'id': 988851, 'fieldTranslations': {'nameTranslation': {'ar': 'خوسيه ألدو'}, 'shortNameTranslation': {'ar': 'خ. ألدو'}}}",False,block,regular,"{'x': 30.7, 'y': 29.7, 'z': 0}",right-foot,low-centre,"{'x': 0, 'y': 50, 'z': 19}","{'x': 20.5, 'y': 36.5, 'z': 0}",0.015353715978563,0.0,"{'name': 'Thiago Couto', 'slug': 'thiago-couto', 'shortName': 'T. Couto', 'position': 'G', 'jerseyNumber': '12', 'userCount': 419, 'gender': 'M', 'id': 871291, 'fieldTranslations': {'nameTranslation': {'ar': 'تياغو كوتو'}, 'shortNameTranslation': {'ar': 'ت. كوتو'}}}",6267674,2,,98,"{'start': {'x': 29.7, 'y': 30.7}, 'block': {'x': 36.5, 'y': 20.5}, 'end': {'x': 50, 'y': 0}, 'goal': {'x': 50, 'y': 81}}",44,2602,98,shot,,13472617
"{'name': 'Fernando Sobral', 'slug': 'fernando-sobral', 'shortName': 'F. Sobral', 'position': 'M', 'jerseyNumber': '88', 'userCount': 657, 'gender': 'M', 'id': 931479, 'fieldTranslations': {'nameTranslation': {'ar': 'فرناندو سوبرا'}, 'shortNameTranslation': {'ar': 'ف. سوبرا'}}}",True,miss,set-piece,"{'x': 14.9, 'y': 50.5, 'z': 0}",right-foot,high,"{'x': 0, 'y': 49.6, 'z': 94.4}",,0.063983462750912,0.0,"{'name': 'Cássio', 'slug': 'cassio', 'shortName': 'Cássio', 'position': 'G', 'jerseyNumber': '1', 'userCount': 4585, 'gender': 'M', 'sofascoreId': 'rcassio12', 'id': 27756, 'fieldTranslations': {'nameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}, 'shortNameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}}}",6269126,90,4.0,5592,"{'start': {'x': 50.5, 'y': 14.9}, 'end': {'x': 50.4, 'y': 0}, 'goal': {'x': 50.4, 'y': 5.6}}",1,708,192,shot,,13472618
"{'name': 'Antonio Galeano', 'slug': 'antonio-galeano', 'shortName': 'Galeano', 'position': 'M', 'jerseyNumber': '27', 'userCount': 1101, 'gender': 'M', 'id': 883207, 'fieldTranslations': {'nameTranslation': {'ar': 'أنطونيو جاليانو'}, 'shortNameTranslation': {'ar': 'أ. جاليانو'}}}",True,miss,regular,"{'x': 9.8, 'y': 54.2, 'z': 0}",right-foot,right,"{'x': 0, 'y': 38.7, 'z': 11.1}",,0.17035417258739,0.0,"{'name': 'Cássio', 'slug': 'cassio', 'shortName': 'Cássio', 'position': 'G', 'jerseyNumber': '1', 'userCount': 4585, 'gender': 'M', 'sofascoreId': 'rcassio12', 'id': 27756, 'fieldTranslations': {'nameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}, 'shortNameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}}}",6269120,90,,5362,"{'start': {'x': 54.2, 'y': 9.8}, 'end': {'x': 61.3, 'y': 0}, 'goal': {'x': 61.3, 'y': 88.9}}",1,38,2662,shot,,13472618
"{'name': 'Antonio Galeano', 'slug': 'antonio-galeano', 'shortName': 'Galeano', 'position': 'M', 'jerseyNumber': '27', 'userCount': 1101, 'gender': 'M', 'id': 883207, 'fieldTranslations': {'nameTranslation': {'ar': 'أنطونيو جاليانو'}, 'shortNameTranslation': {'ar': 'أ. جاليانو'}}}",True,block,set-piece,"{'x': 14.1, 'y': 49.1, 'z': 0}",left-foot,low-left,"{'x': 0, 'y': 52.9, 'z': 19}","{'x': 10.3, 'y': 48.6, 'z': 0}",0.10068323463202,0.0,"{'name': 'Cássio', 'slug': 'cassio', 'shortName': 'Cássio', 'position': 'G', 'jerseyNumber': '1', 'userCount': 4585, 'gender': 'M', 'sofascoreId': 'rcassio12', 'id': 27756, 'fieldTranslations': {'nameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}, 'shortNameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}}}",6269114,87,,5169,"{'start': {'x': 49.1, 'y': 14.1}, 'block': {'x': 48.6, 'y': 10.3}, 'end': {'x': 47.1, 'y': 0}, 'goal': {'x': 47.1, 'y': 81}}",4,231,2469,shot,,13472618
"{'name': 'Japa', 'slug': 'joao-wellington-japa', 'shortName': 'Japa', 'position': 'M', 'jerseyNumber': '77', 'userCount': 1251, 'gender': 'M', 'id': 1459623, 'fieldTranslations': {'nameTranslation': {'ar': 'جابا'}, 'shortNameTranslation': {'ar': 'جابا'}}}",False,block,assisted,"{'x': 17.6, 'y': 62.8, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 51.1, 'z': 19}","{'x': 11.2, 'y': 57.8, 'z': 0}",0.093471571803093,0.0,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269110,83,,4933,"{'start': {'x': 62.8, 'y': 17.6}, 'block': {'x': 57.8, 'y': 11.2}, 'end': {'x': 48.9, 'y': 0}, 'goal': {'x': 48.9, 'y': 81}}",8,467,2233,shot,,13472618
"{'name': 'Eduardo', 'slug': 'eduardo', 'shortName': 'Eduardo', 'position': 'M', 'jerseyNumber': '21', 'userCount': 1732, 'gender': 'M', 'id': 76507, 'fieldTranslations': {'nameTranslation': {'ar': 'إدواردو', 'bn': 'এডুয়ার্ডো', 'hi': 'एडुआर्डो'}, 'shortNameTranslation': {'ar': 'إدواردو', 'bn': 'এডুয়ার্ডো', 'hi': 'एडुआर्डो'}}}",False,miss,free-kick,"{'x': 25.3, 'y': 38.8, 'z': 0}",right-foot,high-left,"{'x': 0, 'y': 56.8, 'z': 93.1}",,0.053608808666468,0.0,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269106,81,,4859,"{'start': {'x': 38.8, 'y': 25.3}, 'end': {'x': 43.2, 'y': 0}, 'goal': {'x': 43.2, 'y': 6.9}}",10,541,2159,shot,,13472618
"{'name': 'Pedro Raul', 'slug': 'pedro-raul', 'shortName': 'P. Raul', 'position': 'F', 'jerseyNumber': '18', 'userCount': 7093, 'gender': 'M', 'id': 866911, 'fieldTranslations': {'nameTranslation': {'ar': 'بيدرو راوول', 'bn': 'পেদ্রো রাউল', 'hi': 'पेड्रो राउल'}, 'shortNameTranslation': {'ar': 'ب. راوول', 'bn': 'পি. রাউল', 'hi': 'पी. राउल'}}}",True,miss,regular,"{'x': 24.4, 'y': 61.3, 'z': 0}",head,right,"{'x': 0, 'y': 35.5, 'z': 9.7}",,0.018722666427493,0.0,"{'name': 'Cássio', 'slug': 'cassio', 'shortName': 'Cássio', 'position': 'G', 'jerseyNumber': '1', 'userCount': 4585, 'gender': 'M', 'sofascoreId': 'rcassio12', 'id': 27756, 'fieldTranslations': {'nameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}, 'shortNameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}}}",6269117,79,,4709,"{'start': {'x': 61.3, 'y': 24.4}, 'end': {'x': 64.5, 'y': 0}, 'goal': {'x': 64.5, 'y': 90.3}}",12,691,2009,shot,,13472618
"{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'G. Barbosa', 'position': 'F', 'jerseyNumber': '9', 'userCount': 37025, 'gender': 'M', 'sofascoreId': 'Gabigol', 'id': 358554, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل باربوسا', 'bn': 'গ্যাব্রিয়েল বারবোসা', 'hi': 'गेब्रियल बारबोसा'}, 'shortNameTranslation': {'ar': 'غ. باربوسا', 'bn': 'জি. বারবোসা', 'hi': 'जी. बारबोसा'}}}",False,block,assisted,"{'x': 10.6, 'y': 39.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 49.7, 'z': 19}","{'x': 9.2, 'y': 40.6, 'z': 0}",0.1541763395071,0.0,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269095,77,,4588,"{'start': {'x': 39.1, 'y': 10.6}, 'block': {'x': 40.6, 'y': 9.2}, 'end': {'x': 50.3, 'y': 0}, 'goal': {'x': 50.3, 'y': 81}}",14,812,1888,shot,,13472618
"{'name': 'Willian Machado', 'slug': 'willian-machado', 'shortName': 'W. Machado', 'position': 'D', 'jerseyNumber': '23', 'userCount': 454, 'gender': 'M', 'id': 925871, 'fieldTranslations': {'nameTranslation': {'ar': 'ويليان ماتشادو'}, 'shortNameTranslation': {'ar': 'و. ماتشادو'}}}",False,goal,regular,"{'x': 1.8, 'y': 49.1, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.7, 'z': 6.3}",,,,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269072,71,,4212,"{'start': {'x': 49.1, 'y': 1.8}, 'end': {'x': 46.3, 'y': 0}, 'goal': {'x': 46.3, 'y': 93.7}}",20,1188,1512,shot,own,13472618
"{'name': 'Matheus Pereira', 'slug': 'matheus-pereira', 'shortName': 'M. Pereira', 'position': 'M', 'jerseyNumber': '10', 'userCount': 14142, 'gender': 'M', 'sofascoreId': 'matheus_pereira', 'id': 377238, 'fieldTranslations': {'nameTranslation': {'ar': 'ماثيوس بيريرا', 'bn': 'ম্যাথিউস পেরেইরা', 'hi': 'मैथियस परेरा'}, 'shortNameTranslation': {'ar': 'م. بيريرا', 'bn': 'এম. পেরেইরা', 'hi': 'एम. परेरा'}}}",False,block,free-kick,"{'x': 19.1, 'y': 75.1, 'z': 0}",left-foot,low-centre,"{'x': 0, 'y': 50.6, 'z': 19}","{'x': 12.9, 'y': 66.8, 'z': 0}",0.043808158487082,0.0,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269065,64,,3836,"{'start': {'x': 75.1, 'y': 19.1}, 'block': {'x': 66.8, 'y': 12.9}, 'end': {'x': 49.4, 'y': 0}, 'goal': {'x': 49.4, 'y': 81}}",27,1564,1136,shot,,13472618
"{'name': 'Gabriel Barbosa', 'slug': 'gabriel-barbosa', 'shortName': 'G. Barbosa', 'position': 'F', 'jerseyNumber': '9', 'userCount': 37025, 'gender': 'M', 'sofascoreId': 'Gabigol', 'id': 358554, 'fieldTranslations': {'nameTranslation': {'ar': 'غابرييل باربوسا', 'bn': 'গ্যাব্রিয়েল বারবোসা', 'hi': 'गेब्रियल बारबोसा'}, 'shortNameTranslation': {'ar': 'غ. باربوسا', 'bn': 'জি. বারবোসা', 'hi': 'जी. बारबोसा'}}}",False,block,fast-break,"{'x': 15.7, 'y': 31.5, 'z': 0}",left-foot,low-right,"{'x': 0, 'y': 46.4, 'z': 19}","{'x': 14.4, 'y': 33.4, 'z': 0}",0.037593457847834,0.0,"{'name': 'Bruno Ferreira', 'firstName': 'Bruno Ferreira', 'lastName': 'Ventura Diniz', 'slug': 'bruno-ferreira', 'shortName': 'B. Ferreira', 'position': 'G', 'jerseyNumber': '94', 'userCount': 352, 'gender': 'M', 'id': 1066241, 'fieldTranslations': {'nameTranslation': {'ar': 'برونو فيريرا'}, 'shortNameTranslation': {'ar': 'ب. فيريرا'}}}",6269034,59,,3520,"{'start': {'x': 31.5, 'y': 15.7}, 'block': {'x': 33.4, 'y': 14.4}, 'end': {'x': 53.6, 'y': 0}, 'goal': {'x': 53.6, 'y': 81}}",32,1880,820,shot,,13472618
"{'name': 'Vinicius Zanocelo', 'slug': 'vinicius-zanocelo', 'shortName': 'Vinicius Zanocelo', 'position': 'M', 'jerseyNumber': '25', 'userCount': 589, 'gender': 'M', 'id': 973841, 'fieldTranslations': {'nameTranslation': {'ar': 'فينيسيوس زانوكولو'}, 'shortNameTranslation': {'ar': 'ف. زانوكولو'}}}",True,goal,fast-break,"{'x': 21.8, 'y': 45.4, 'z': 0}",right-foot,low-left,"{'x': 0, 'y': 53.9, 'z': 19.6}",,0.081621639430523,0.18005894124508,"{'name': 'Cássio', 'slug': 'cassio', 'shortName': 'Cássio', 'position': 'G', 'jerseyNumber': '1', 'userCount': 4585, 'gender': 'M', 'sofascoreId': 'rcassio12', 'id': 27756, 'fieldTranslations': {'nameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}, 'shortNameTranslation': {'ar': 'كاسيو', 'bn': 'ক্যাসিও', 'hi': 'कैसियो'}}}",6269030,56,,3340,"{'start': {'x': 45.4, 'y': 21.8}, 'end': {'x': 46.1, 'y': 0}, 'goal': {'x': 46.1, 'y': 80.4}}",35,2060,640,shot,regular,13472618
